id,약국명,상세주소,위도,경도
PHMD120153200033084000008,우리들약국,서울특별시 관악구 난곡로 198 (신림동),,
PHMD120153200033084000010,리드팜힘찬약국,서울특별시 관악구 은천로 109 1층 (봉천동),,
PHMD120153200033084000011,늘픔약국,서울특별시 관악구 남부순환로 1635 1층 (신림동),,
PHMD120043200033084000003,미소약국,서울특별시 관악구 남부순환로143나길 7 (신림동),,
PHMD119813200033084000002,승일약국,서울특별시 관악구 문성로 93 1층 (신림동),,
PHMD119823200033084000004,온누리대산약국,서울특별시 관악구 시흥대로 560 1층 (신림동),,
PHMD120153200033084000014,우성혜민약국,서울특별시 관악구 관악로30길 12 121호 122호 (봉천동 우성아파트상가),,
PHMD120153200033084000015,휴베이스다정약국,서울특별시 관악구 남부순환로 1944 1층 (봉천동),,
PHMD120043200033084000034,신미소약국,서울특별시 관악구 시흥대로 578 1층 (신림동),,
PHMD120043200033084000035,평화약국,서울특별시 관악구 남부순환로 1784 1층 (봉천동),,
PHMD119823200033084000007,온누리수경약국,서울특별시 관악구 난향길 4 (신림동),,
PHMD120043200033084000050,우림시장약국,서울특별시 관악구 난곡로26길 13 (신림동),,
PHMD120053200033084000002,푸르지오약국,서울특별시 관악구 청림6길 3 202호 (봉천동 관악푸르지오아파트상가),,
PHMD119833200033084000006,광주약국,서울특별시 관악구 관악로 268 (봉천동),,
PHMD120133200033084000010,마더스약국,서울특별시 관악구 난곡로 226 (신림동),,
PHMD120133200033084000012,예주약국,서울특별시 관악구 남부순환로161길 75 (신림동),,
PHMD120133200033084000014,수약국,서울특별시 관악구 남부순환로 1912 1층 (봉천동),,
PHMD120133200033084000017,기분좋은약국,서울특별시 관악구 은천로 110 1층 (봉천동 더블유에스타워),,
PHMD120003200033084000009,참성심약국,서울특별시 관악구 남부순환로 1862 (봉천동),,
PHMD120003200033084000010,영암약국,서울특별시 관악구 원신2길 34 (신림동 신림시장),,
PHMD120163200033084000001,로뎀약국,서울특별시 관악구 난곡로 349 1층 102호 (신림동),,
PHMD120143200033084000021,1번약국,서울특별시 관악구 남부순환로 1832 1층 (봉천동 삼한빌딩),,
PHMD120133200033084000006,순환약국,서울특별시 관악구 호암로22길 60 (신림동),,
PHMD119683200033084000002,인제약국,서울특별시 관악구 원신2길 17 인제약국 (신림동),,
PHMD119693200033084000004,제정약국,서울특별시 관악구 신림로 383 1층 (신림동),,
PHMD119723200033084000004,대성약국,서울특별시 관악구 청림길 8 (봉천동),,
PHMD119723200033084000005,새시민약국,서울특별시 관악구 난우길 4 (신림동),,
PHMD119963200033084000012,믿음약국,서울특별시 관악구 봉천로 534 (봉천동),,
PHMD119943200033084000003,혜인약국,서울특별시 관악구 관악로 211 (봉천동),,
PHMD120143200033084000024,새종로약국,서울특별시 관악구 난곡로 264 (신림동),,
PHMD120143200033084000025,새태평양온누리약국,서울특별시 관악구 봉천로 616 (봉천동),,
PHMD120143200033084000026,라임약국,서울특별시 관악구 난곡로 215 (신림동),,
PHMD120143200033084000032,관악우리약국,서울특별시 관악구 남부순환로 1630 (신림동),,
PHMD120023200033084000017,한길약국,서울특별시 관악구 남부순환로 1739 (봉천동),,
PHMD120023200033084000020,메디칼약국,서울특별시 관악구 은천로25길 69 1층 (봉천동 삼성프라자),,
PHMD120083200033084000019,세종약국,서울특별시 관악구 난곡로31길 5 2동 1층 (신림동 성수빌딩),,
PHMD120153200033084000002,웃음가득약국,서울특별시 관악구 남부순환로 1369 1층 (신림동 관악농협 농산물백화점),,
PHMD120023200033084000028,가은약국,서울특별시 관악구 봉천로 486 (봉천동),,
PHMD119743200033084000001,대학당약국,서울특별시 관악구 원신길 2-1 (신림동),,
PHMD120043200033084000006,녹원약국,서울특별시 관악구 신림로 261 (신림동),,
PHMD120043200033084000010,세란약국,서울특별시 관악구 남부순환로161가길 26 (신림동),,
PHMD119793200033084000004,건강약국,서울특별시 관악구 남부순환로 1539 (신림동),,
PHMD120153200033084000003,다정약국,서울특별시 관악구 남부순환로 1485 1층 (신림동 삼남빌딩),,
PHMD120153200033084000004,종로수약국,서울특별시 관악구 보라매로 4 1층 (봉천동),,
PHMD120023200033084000031,서울대약국,서울특별시 관악구 관악로 1 2층 (신림동),,
PHMD120033200033084000008,옵티마세원약국,서울특별시 관악구 쑥고개로 68 (봉천동),,
PHMD120033200033084000009,윤선약국,서울특별시 관악구 신림로 129-1 (신림동),,
PHMD120043200033084000015,양생약국,서울특별시 관악구 남부순환로234길 27 (봉천동),,
PHMD120043200033084000018,인수당약국,서울특별시 관악구 인헌17길 3 (봉천동),,
PHMD119803200033084000003,차약국,서울특별시 관악구 중앙길 5 (봉천동),,
PHMD120043200033084000033,서울약국,서울특별시 관악구 난곡로 194 (신림동),,
PHMD119853200033084000001,봉천당약국,서울특별시 관악구 봉천로 518 (봉천동),,
PHMD119853200033084000003,우일약국,서울특별시 관악구 난곡로24길 5 (신림동),,
PHMD119853200033084000004,일광약국,서울특별시 관악구 신사로20길 52 1층 (신림동),,
PHMD119993200033084000002,왕약국,서울특별시 관악구 대학5길 17 (신림동),,
PHMD120133200033084000025,반석온누리약국,서울특별시 관악구 관악로 195 A동 308호 (봉천동 관악위버폴리스),,
PHMD120143200033084000002,세영약국,서울특별시 관악구 남부순환로 1479 (신림동),,
PHMD120143200033084000003,난곡프라자약국,서울특별시 관악구 난곡로 219 (신림동),,
PHMD120143200033084000005,청춘약국,서울특별시 관악구 남부순환로 1644 (신림동),,
PHMD120093200033084000001,관악수약국,서울특별시 관악구 호암로 600 1층 (신림동 하나빌딩),,
PHMD119993200033084000005,봄내약국,서울특별시 관악구 신림동5길 31 1층 (신림동),,
PHMD120113200033084000016,튼튼약국,서울특별시 관악구 신원로 16 (신림동),,
PHMD120183200033084000026,더푸른약국,서울특별시 관악구 관악로 195 1층 104호 (봉천동 관악위버폴리스),,
PHMD120183200033084000028,참조은약국,서울특별시 관악구 남부순환로 1814 대연빌딩 1층 (봉천동),,
PHMD120183200033084000024,한소망약국,서울특별시 관악구 신림로 198 1층 (신림동),,
PHMD120183200033084000025,서강약국,서울특별시 관악구 문성로 219 (신림동),,
PHMD120183200033084000022,플러스튼튼약국,서울특별시 관악구 남부순환로 1635 1층 (신림동),,
PHMD120183200033084000023,동인약국,서울특별시 관악구 인헌길 76 1층 (봉천동),,
PHMD120203200033084000018,원약국,서울특별시 관악구 은천로 61 1층 101호 (봉천동 은천누리에뜰),,
PHMD120203200033084000020,인헌연세약국,서울특별시 관악구 인헌길 12 1층 (봉천동),,
PHMD120203200033084000017,그린약국,서울특별시 관악구 남부순환로 1740 명당빌딩 1층 (봉천동),,
PHMD120183210034084000024,곰돌이스타약국,서울특별시 서초구 방배로 226 3층 303호 (방배동),,
PHMD120193210034084000002,바른온누리약국,서울특별시 서초구 방배로 108 1층 (방배동),,
PHMD120193210034084000006,굿약국,서울특별시 서초구 서초대로77길 24 강남 지웰타워2 (서초동),,
PHMD120063210034084000018,소화약국,서울특별시 서초구 방배로 87 1층 1호 (방배동),,
PHMD120193210034084000001,신원약국,서울특별시 서초구 강남대로10길 60-1 101호 (양재동),,
PHMD120193210034084000003,제이약국,서울특별시 서초구 서초대로 323 삼풍프라자 1층 6호 (서초동),,
PHMD120193210034084000004,양재소망약국,서울특별시 서초구 언남1길 3 1층 102호 (양재동),,
PHMD120193210034084000009,연두약국,서울특별시 서초구 태봉로 70 우면프라자Ι 110호 (우면동),,
PHMD120193210034084000010,씨케이광생약국,서울특별시 서초구 강남대로 559 1층 101호 (잠원동),,
PHMD120193210034084000012,온새미온누리약국,서울특별시 서초구 방배로 223 1층 1호 (방배동),,
PHMD120193210034084000013,동해물약국,서울특별시 서초구 동광로12가길 42 1층 (방배동),,
PHMD120193210034084000018,새봄약국,서울특별시 서초구 반포대로30길 82 우서빌딩 1층 102호 (서초동),,
PHMD120193210034084000016,새열린약국,서울특별시 서초구 강남대로 449-3 보보빌딩 1층 (서초동),,
PHMD120193210034084000017,신우성약국,서울특별시 서초구 나루터로 37 신사쇼핑센터 1층 114호 (잠원동),,
PHMD120193210034084000015,아이약국,서울특별시 서초구 서초대로77길 55 에이프로 스퀘어 1층 (서초동),,
PHMD120193210034084000024,스타약국,서울특별시 서초구 강남대로 437 대원빌딩 1층 (서초동),,
PHMD120193210034084000026,에스약국,서울특별시 서초구 서초대로40길 77 102호 (서초동),,
PHMD120193210034084000019,에이트약국,서울특별시 서초구 강남대로 423 한승빌딩 1층 (서초동),,
PHMD120193210034084000022,양재시민의숲수약국,서울특별시 서초구 마방로2길 57 101호 (양재동),,
PHMD120193210034084000023,구슬약국,서울특별시 서초구 서초중앙로 113 영한빌딩 1층 (서초동),,
PHMD120193210034084000020,씨티약국,서울특별시 서초구 강남대로 597 1층 (잠원동),,
PHMD120193210034084000025,자이수약국,서울특별시 서초구 사평대로45길 10-25 109-2호 (반포동),,
PHMD120203210034084000001,서래비비약국,서울특별시 서초구 방배로 232 1층 (방배동),,
PHMD120223210034084000003,친절한약국,서울특별시 서초구 서초대로 277 기영빌딩 1층 (서초동),,
PHMD120223210034084000001,소망약국,서울특별시 서초구 서초중앙로 42 블루핀타워 B110호 (서초동),,
PHMD120223210034084000002,행복한약국,서울특별시 서초구 서초중앙로 49 동양라디안루키 제1층 제102호 (서초동),,
PHMD120193210034084000021,남부장수약국,서울특별시 서초구 동산로 60 1층 (양재동),,
PHMD120203210034084000002,8층약국,서울특별시 서초구 서초중앙로 125 로이어즈타워 8층 803호 (서초동),,
PHMD120023210034084000006,티파니약국,서울특별시 서초구 고무래로 18 1층 (반포동),,
PHMD120203210034084000005,고속터미널약국,서울특별시 서초구 신반포로 194 서울고속버스터미널 본관동1층 쇼케이스1호 (반포동),,
PHMD120203210034084000006,잠원스타약국,서울특별시 서초구 잠원로4길 33-2 잠원동 스타빌딩 111호 (잠원동),,
PHMD120203210034084000003,반원온누리약국,서울특별시 서초구 잠원로3길 40 태남홀딩스 1층 103-2호 (잠원동),,
PHMD120203210034084000008,숲약국,서울특별시 서초구 잠원로 148 107호 (잠원동 잠원연합상가),,
PHMD119903210034084000004,서초당약국,서울특별시 서초구 서초중앙로 107 (서초동 삼화빌딩),,
PHMD120183210034084000016,나무약국,서울특별시 서초구 명달로 106 원영빌딩 1층 (서초동),,
PHMD120183210034084000017,가온약국,서울특별시 서초구 강남대로 465 교보타워 B동 지상1층 (서초동),,
PHMD120183210034084000018,샘약국,서울특별시 서초구 사임당로 38 큐브플러스 2층 202-2호 (서초동),,
PHMD120183210034084000019,늘편한약국,서울특별시 서초구 서초대로74길 3 윤빌딩 1층 (서초동),,
PHMD120203210034084000009,하이팜약국,서울특별시 서초구 사임당로 178 이즈타워 103호 (서초동),,
PHMD120213210034084000027,온약국,서울특별시 서초구 강남대로 213 스포타임 엘타워 1층 (양재동),,
PHMD120213210034084000026,아인약국,서울특별시 서초구 반포대로 22 평화빌딩 지하1층 (서초동),,
PHMD120213210034084000029,바로이약국,서울특별시 서초구 서초중앙로 230 1층 105호 (반포동),,
PHMD120213210034084000025,휴베이스현대약국,서울특별시 서초구 헌릉로 12 현대기아자동차빌딩 지하1층 (양재동),,
PHMD120203210034084000010,호두약국,서울특별시 서초구 남부순환로 2449 삼원빌딩 1층 (서초동),,
PHMD120033210034084000010,한약국,서울특별시 서초구 강남대로 543 1층 (반포동),,
PHMD120203210034084000011,스타온누리약국,서울특별시 서초구 서초대로 250 스타갤러리브릿지 지하1층 102호 (서초동),,
PHMD120203210034084000012,해피약국,서울특별시 서초구 강남대로 365 대우도씨에빛 1층 (서초동),,
PHMD120003210034084000013,아란약국,서울특별시 서초구 서운로 216 GDA주니어스쿨 203호 (서초동),,
PHMD119993210034084000002,서초백화점약국,서울특별시 서초구 효령로 279 1층 (서초동 상경빌딩),,
PHMD120213210034084000023,논현바른약국,서울특별시 서초구 강남대로 519 1층 (반포동),,
PHMD120213210034084000024,호약국,서울특별시 서초구 서초대로 320 하림인터내셔날빌딩 102호 (서초동),,
PHMD120213210034084000019,제이팜약국,서울특별시 서초구 서초중앙로 130 1층 (서초동),,
PHMD120213210034084000021,하늘약국,서울특별시 서초구 사임당로 158 리더스원 상가 5층 501호 (서초동),,
PHMD120213210034084000022,조달청사약국,서울특별시 서초구 반포대로 217 지하1층 (반포동),,
PHMD119883210034084000001,정은약국,서울특별시 서초구 방배중앙로 140 1층 (방배동),,
PHMD120183210034084000021,파스텔약국,서울특별시 서초구 신반포로33길 27 파스텔프라자 103호 (잠원동),,
PHMD120183210034084000020,유킹스파머시메디바움약국,서울특별시 서초구 효령로 177 1층 (서초동),,
PHMD120203210034084000013,에이원약국,서울특별시 서초구 서초대로77길 17 BLOCK77 1층 102-2호 (서초동),,
PHMD120203210034084000015,강남엘약국,서울특별시 서초구 서초대로77길 9 강남 누드죤빌딩 104호 (서초동),,
PHMD120213210034084000015,봄약국,서울특별시 서초구 서초중앙로8길 13 아진빌딩 1층 (서초동),,
PHMD120213210034084000009,에이치약국,서울특별시 서초구 강남대로 483 지하1층 (반포동),,
PHMD120213210034084000018,릴리약국,서울특별시 서초구 강남대로 563 1층 (잠원동),,
PHMD120213210034084000011,서초프라자약국,서울특별시 서초구 방배로 88 1층 (방배동),,
PHMD120213210034084000010,태양약국,서울특별시 서초구 사임당로 158 리더스원 상가 1층 148호 (서초동),,
PHMD120213210034084000017,솔약국,서울특별시 서초구 효령로 237 103-1호 (서초동 서초한신리빙타워),,
PHMD120213210034084000012,내곡숲약국,서울특별시 서초구 헌릉로 176 서울영동농협종합시설 지하1층 (내곡동),,
PHMD120213210034084000014,센트럴약국,서울특별시 서초구 방배로 83 2층 (방배동),,
PHMD120103210034084000006,양재메디칼약국,서울특별시 서초구 동산로 64 화성빌딩 (양재동),,
PHMD120103210034084000007,아라약국,서울특별시 서초구 서초대로77길 3 111호 (서초동 아라타워),,
PHMD120103210034084000008,영동프라자약국,서울특별시 서초구 강남대로 521-4 태영빌딩 (반포동),,
PHMD120103210034084000012,경희정산한약국,서울특별시 서초구 방배로 57 1층 (방배동),,
PHMD120103210034084000014,3층한사랑약국,서울특별시 서초구 반포대로 287 311호 (반포동 래미안퍼스티지중심상가),,
PHMD120153210034084000027,서초메이플약국,서울특별시 서초구 남부순환로347길 101 1층 (서초동 조이빌딩),,
PHMD120153210034084000028,더하늘약국,서울특별시 서초구 강남대로 509 1층 (반포동),,
PHMD120153210034084000029,한성약국,서울특별시 서초구 신반포로 257 지하1층 (잠원동 뉴타운),,
PHMD120013210034084000007,방배프라자약국,서울특별시 서초구 방배중앙로29길 3 1층 (방배동),,
PHMD120023210034084000003,행복을여는서래약국,서울특별시 서초구 서래로5길 3 (반포동),,
PHMD120023210034084000005,푸른솔약국,서울특별시 서초구 서초대로 317 1층 (서초동 건원빌딩),,
PHMD120103210034084000030,진약국,서울특별시 서초구 서초대로 302 102호 (서초동 인앤인빌딩 ),,
PHMD120153210034084000041,샛별약국,서울특별시 서초구 서초중앙로24길 27 226호 (서초동 G5센트럴프라자),,
PHMD120033210034084000004,굿모닝약국,서울특별시 서초구 신반포로 176 125호 (반포동 센트럴시티),,
PHMD120033210034084000005,해맑은약국,서울특별시 서초구 남부순환로350길 4 2층 (양재동 대진빌딩),,
PHMD120003210034084000012,한신메디칼약국,서울특별시 서초구 잠원로 94 지층 (잠원동 한신상가),,
PHMD120153210034084000033,아라타워아이약국,서울특별시 서초구 서초대로77길 3 1202호 (서초동 아라타워),,
PHMD120153210034084000036,푸른온누리약국,서울특별시 서초구 바우뫼로35길 22 1층 (양재동),,
PHMD120103210034084000019,서초21세기약국,서울특별시 서초구 신반포로23길 30 1층 (잠원동 반원상가),,
PHMD120163210034084000011,메디칼허브약국,서울특별시 서초구 강남대로 615 1층 (잠원동 금정빌딩),,
PHMD120183210034084000003,약사랑약국,서울특별시 서초구 강남대로 221 양재역환승주차장 3층 303호 (양재동),,
PHMD120183210034084000005,라임약국,서울특별시 서초구 서초중앙로 229 1층 (반포동),,
PHMD120103210034084000036,숨온누리약국,서울특별시 서초구 서초대로 114 102호 (방배동),,
PHMD120173210034084000017,하나로약국,서울특별시 서초구 청계산로 10 1층 (양재동),,
PHMD120173210034084000018,서초늘봄약국,서울특별시 서초구 서초대로38길 12 지하2층 (서초동 마제스타시티힐스테이트서리풀),,
PHMD120073210034084000012,조달약국,서울특별시 서초구 반포대로 235 지하1층 (반포동 효성빌딩),,
PHMD120073210034084000015,연세온누리약국,서울특별시 서초구 신반포로 177 3동 1층 55호56호 (잠원동 반포쇼핑),,
PHMD120123210034084000006,방배대한약국,서울특별시 서초구 동작대로 118 107호 (방배동 방배예다인),,
PHMD120093210034084000018,신논현올리브약국,서울특별시 서초구 강남대로 507 1층 (반포동 신태양빌딩),,
PHMD120143210034084000030,반포다정약국,서울특별시 서초구 반포대로 287 138호 (반포동),,
PHMD120173210034084000019,진흥온누리약국,서울특별시 서초구 서초대로 389 1층 105106호 (서초동 진흥상가),,
PHMD120093210034084000019,푸른약국,서울특별시 서초구 서초대로 3-4 1층 101-3호 (방배동 방배디오슈페리움),,
PHMD120113210034084000001,서초아트약국,서울특별시 서초구 반포대로 58 201동 12호 (서초동 서초아트자이상가),,
PHMD120113210034084000002,현대영약국,서울특별시 서초구 강남대로 375 4층 (서초동 서초현대타워),,
PHMD120173210034084000020,밝은약국,서울특별시 서초구 사평대로56길 7 1층 106호 (서초동 서초한일유앤아이주상복합),,
PHMD120173210034084000021,원약국,서울특별시 서초구 서초중앙로 36 1층 (서초동 준영빌딩),,
PHMD120153210034084000012,아크로비스타약국,서울특별시 서초구 서초중앙로 188 지하1층 지하에이-132호 (서초동 아크로비스타),,
PHMD120053210034084000004,임마누엘온누리약국,서울특별시 서초구 방배로 244 1층 (방배동),,
PHMD120093210034084000001,서초로하스약국,서울특별시 서초구 서초중앙로 39 21세기 병원 1층 (서초동),,
PHMD120133210034084000035,기쁨약국,서울특별시 서초구 효령로 396 1층 (서초동),,
PHMD120143210034084000001,브라운스톤약국,서울특별시 서초구 서초대로 334 1층 105호 (서초동 브라운스톤),,
PHMD120143210034084000002,서초온누리약국,서울특별시 서초구 서초대로 310 지하1층 (서초동 소망빌딩),,
PHMD120163210034084000014,메디안약국,서울특별시 서초구 강남대로 455 3층 305호 (서초동 강남태영데시앙루브),,
PHMD120143210034084000010,이층은약국,서울특별시 서초구 서초중앙로 230 2층 208호 (반포동 동화반포프라자상가),,
PHMD120103210034084000037,수약국,서울특별시 서초구 동작대로 134 5층 (방배동 가나안빌딩),,
PHMD120143210034084000005,모닝온누리약국,서울특별시 서초구 강남대로 341 지하1층 (서초동 삼원빌딩),,
PHMD120143210034084000008,평강약국,서울특별시 서초구 서초중앙로24길 55 306호 (서초동 중앙서초플라자),,
PHMD120173210034084000022,사랑손약국,서울특별시 서초구 서초대로38길 12 103호 (서초동 마제스타시티타워원),,
PHMD120173210034084000024,태평양약국,서울특별시 서초구 중앙로 582 103호 (우면동 서초타워),,
PHMD120163210034084000021,미소약국,서울특별시 서초구 서운로 39 1층 101호 (서초동 원진빌딩),,
PHMD120163210034084000023,강남호랑이한약국,서울특별시 서초구 강남대로55길 9-13 J타워 4층 (서초동),,
PHMD120133210034084000023,늘푸른약국,서울특별시 서초구 반포대로 114 지하1층 102호 (서초동),,
PHMD120123210034084000024,녹십자약국,서울특별시 서초구 방배로25길 4 1층 (방배동),,
PHMD120123210034084000029,교대사랑약국,서울특별시 서초구 서초대로 335 (서초동 서흥빌딩),,
PHMD120153210034084000001,양재팜24약국,서울특별시 서초구 남부순환로350길 36 1층 (양재동),,
PHMD120113210034084000019,나은약국,서울특별시 서초구 남부순환로287길 9-1 (방배동),,
PHMD120113210034084000020,강남사랑약국,서울특별시 서초구 효령로 12 1층 (방배동),,
PHMD120153210034084000019,서초내곡약국,서울특별시 서초구 청계산로 189 1층 105호 (신원동 내곡드림시티 Ⅱ),,
PHMD120153210034084000021,양재신세계약국,서울특별시 서초구 매헌로 34 한일빌딩 (양재동),,
PHMD120153210034084000022,바른약국,서울특별시 서초구 서초중앙로 45 1층 102호 (서초동 서초레몬),,
PHMD120183210034084000002,신사행복나눔약국,서울특별시 서초구 강남대로 605 휴먼TOWER 104호 (잠원동),,
PHMD120123210034084000031,스마일약국,서울특별시 서초구 동작대로 132 지하2층 (방배동 안석빌딩),,
PHMD120163210034084000041,뿌리약국,서울특별시 서초구 방배로 177 (방배동 레마빌딩),,
PHMD120163210034084000042,강남메디칼약국,서울특별시 서초구 방배로 174 1층 (방배동 태창빌딩),,
PHMD120163210034084000030,더블유스토어하이약국,서울특별시 서초구 사임당로 39 한성빌딩 (서초동),,
PHMD120163210034084000031,미래약국,서울특별시 서초구 고무래로 90-7 서초쇼핑 (서초동),,
PHMD120183210034084000006,스마트온누리약국,서울특별시 서초구 강남대로53길 7 강남애니타워 101호 (서초동),,
PHMD120133210034084000019,대영약국,서울특별시 서초구 잠원로14길 29 125호 (잠원동 설악복지센타),,
PHMD120083210034084000020,킴스약국,서울특별시 서초구 잠원로 69 1층 (잠원동 킴스클럽),,
PHMD120073210034084000006,다인약국,서울특별시 서초구 남부순환로 2614 302호 (양재동 한솔로이젠트),,
PHMD120143210034084000025,세븐약국,서울특별시 서초구 서초대로 240 지하1층 B02호 (서초동 서초동 동일하이빌),,
PHMD120123210034084000035,에이스온누리약국,서울특별시 서초구 방배로 76 1층 (방배동),,
PHMD120133210034084000029,세화약국,서울특별시 서초구 신반포로 100 406호 (반포동 래미안퍼스티지신반포역상가),,
PHMD120163210034084000002,서리풀약국,서울특별시 서초구 서리풀길 1 102호 (서초동 자연빌딩),,
PHMD120163210034084000004,아임약국,서울특별시 서초구 강남대로 439 1층 102호 (서초동 유화빌딩),,
PHMD120173210034084000014,무지개약국,서울특별시 서초구 헌릉로8길 9-8 1층 108호 (내곡동),,
PHMD120163210034084000036,방배세명약국,서울특별시 서초구 동작대로 114 1층 (방배동),,
PHMD120113210034084000003,반포소망약국,서울특별시 서초구 서초중앙로 227 3층 (반포동 진일빌딩),,
PHMD120113210034084000007,두리약국,서울특별시 서초구 사임당로 180 201호 (서초동 보원빌딩),,
PHMD120113210034084000008,영약국,서울특별시 서초구 강남대로 415 대동빌딩 4층 (서초동),,
PHMD120113210034084000009,이수온누리약국,서울특별시 서초구 동작대로 108 304호 (방배동 디오슈페리움2차),,
PHMD120113210034084000010,사랑약국,서울특별시 서초구 신반포로 100 래미안 퍼스티지 신반포역상가 2층 210호 (반포동),,
PHMD120163210034084000005,지티타워약국,서울특별시 서초구 서초대로 411 지하1층 (서초동 지티타워),,
PHMD120053210034084000014,사랑의약국,서울특별시 서초구 신반포로 165 2동 1층 1-2호 (잠원동 반포쇼핑타운),,
PHMD120163210034084000027,모아약국,서울특별시 서초구 성촌길 34 지하1층 (우면동 (주)삼성전자서울R&D캠퍼스),,
PHMD119983210034084000005,메디팜나리약국,서울특별시 서초구 서운로 207 삼호종합상가 106호 (서초동),,
PHMD119983210034084000006,장수알파약국,서울특별시 서초구 서초중앙로 38 정원빌딩 1층 (서초동),,
PHMD120093210034084000013,사당13번약국,서울특별시 서초구 방배천로 5-3 1층 (방배동 도양빌딩),,
PHMD120113210034084000030,기린약국,서울특별시 서초구 잠원로 24 130호 (반포동),,
PHMD120113210034084000031,다사랑약국,서울특별시 서초구 서초대로74길 11 지하2층 (서초동 삼성전자빌딩),,
PHMD119993210034084000004,반포프라자약국,서울특별시 서초구 신반포로 329 1층 5호 (잠원동),,
PHMD120143210034084000024,메디칼약국,서울특별시 서초구 방배로 115 1층 (방배동 방배메디칼빌딩),,
PHMD120093210034084000006,메디팜동양약국,서울특별시 서초구 사임당로 157 4층 (서초동),,
PHMD120003210034084000001,환승약국,서울특별시 서초구 강남대로 221 107호 (양재동 양재역환승주차장),,
PHMD120173210034084000005,고연뿌리약국,서울특별시 서초구 신반포로 지하 188 지하1층 (반포동 강남고속터미널역),,
PHMD120173210034084000007,위드팜서초역약국,서울특별시 서초구 반포대로 138 양진빌딩 (서초동),,
PHMD119783210034084000001,시스템약국,서울특별시 서초구 방배중앙로23길 1 (방배동),,
PHMD120093210034084000034,서초미소약국,서울특별시 서초구 서초중앙로 230 408호 (반포동),,
PHMD119823210034084000002,알파약국,서울특별시 서초구 사임당로 181 102호 (서초동 대일빌딩),,
PHMD119833210034084000004,도일약국,서울특별시 서초구 사평대로55길 10 (반포동),,
PHMD119843210034084000001,한영온누리약국,서울특별시 서초구 방배로 36 (방배동),,
PHMD119843210034084000002,샘터약국,서울특별시 서초구 서초중앙로 230 101호 (반포동 동화반포프라자빌딩),,
PHMD120183210034084000011,엔티약국,서울특별시 서초구 효령로 292 서울남부터미널 117호 (서초동),,
PHMD120133210034084000002,메딕스약국,서울특별시 서초구 고무래로 32 반포트라이엄프메딕스빌딩 107호 (반포동),,
PHMD120133210034084000007,에이티약국,서울특별시 서초구 강남대로 27 지하1층 (양재동 AT센터),,
PHMD120163210034084000028,우면메디칼약국,서울특별시 서초구 태봉로 62 105호 (우면동 네이처프라자),,
PHMD120083210034084000012,즐거운약국,서울특별시 서초구 동광로1길 112 206호 (방배동),,
PHMD120133210034084000021,세진약국,서울특별시 서초구 서초중앙로 125 1층 105호 (서초동 로이어즈타워),,
PHMD119793210034084000004,주앙약국,서울특별시 서초구 방배로 39 1층 (방배동),,
PHMD120183210034084000013,퍼스트케어약국,서울특별시 서초구 강남대로 381 두산베어스텔 304호 (서초동),,
PHMD120163210034084000029,양재로하스약국,서울특별시 서초구 강남대로 48-6 1층 101호 (양재동),,
PHMD120063210034084000009,구룡수약국,서울특별시 서초구 논현로31길 41 1층 (양재동),,
PHMD120143210034084000014,플러스엔약국,서울특별시 서초구 강남대로53길 7 102호 (서초동 애니타워),,
PHMD120113210034084000024,비타민약국,서울특별시 서초구 방배로 32 2층 2호 (방배동 방배쇼핑센터),,
PHMD120113210034084000026,신명성약국,서울특별시 서초구 서래로8길 1 (반포동),,
PHMD120153210034084000005,강남약국,서울특별시 서초구 강남대로 463 지하1층 102호 (서초동 리젠타워),,
PHMD120153210034084000006,새드림약국,서울특별시 서초구 강남대로 435 주류성빌딩 1층 (서초동),,
PHMD120123210034084000016,위드팜솔약국,서울특별시 서초구 사평대로 205 (반포동),,
PHMD120123210034084000018,드림약국,서울특별시 서초구 서초중앙로22길 8 행림약품 1층 2호 (서초동),,
PHMD120153210034084000017,신사스타약국,서울특별시 서초구 강남대로 621 1층 (잠원동),,
PHMD120003210034084000003,내방약국,서울특별시 서초구 방배로 125 2층 2호 (방배동 영신빌딩),,
PHMD120003210034084000004,양재프라자약국,서울특별시 서초구 강남대로 224 1층 104호 (양재동 한신휴플러스),,
PHMD120163210034084000006,생각하는약국,서울특별시 서초구 청계산로9길 70 105호 (내곡동),,
PHMD120163210034084000044,메디컬제일약국,서울특별시 서초구 방배로 225 1층 (방배동 성은빌딩),,
PHMD120173210034084000001,위드팜수약국,서울특별시 서초구 사평대로 205 45층 BP4-1A호 (반포동 CENTRALCITY반포천 복개주차장),,
PHMD120143210034084000019,초록약국,서울특별시 서초구 바우뫼로7길 8 501호 (우면동 세신상가),,
PHMD120163210034084000008,보물섬약국,서울특별시 서초구 잠원로 24 414호 (반포동 반포자이플라자),,
PHMD120003210034084000005,메디케어약국,서울특별시 서초구 신반포로 157 405호 (잠원동 일동빌딩),,
PHMD120003210034084000008,천사약국,서울특별시 서초구 사평대로 205 4층 (반포동),,
PHMD120173210034084000003,아성당약국,서울특별시 서초구 바우뫼로 53 101호 (우면동 코오롱아파트),,
PHMD119863210034084000001,십자당약국,서울특별시 서초구 남부순환로339길 53 1층 (서초동),,
PHMD120173210034084000004,양재뿌리약국,서울특별시 서초구 남부순환로 지하 2585 25호 (서초동 양재역),,
